file_name;timestamp;user_id;Emotion_1_mean;Emotion_1_std;Emotion_1_label;Emotion_2_mean;Emotion_2_std;Emotion_2_label;Emotion_3_mean;Emotion_3_std;Emotion_3_label;arousal;valence;dominance
1704170980_17.wav;1704170980;98;1.0;0.045141687;happiness;0.745572307;0.06212133;neutral;1.0;0.071130559;neutral;0.5958928236293114;0.930682715859264;0.7209012759891673
1704177296_18.wav;1704177296;13;0.711532134;0.01767499;sadness;1.0;0.092166659;happiness;0.78326105;0.025724302;happiness;0.10797745464879785;-0.9819006181406733;-0.5570596689927116
1704183612_19.wav;1704183612;48;0.0;0.07773151;sadness;0.0;0.005747747;sadness;0.0;0.01317955;disgust;0.06813824844114293;-0.5392743334758986;-0.6046639311434626
1704189929_20.wav;1704189929;73;0.936280912;0.068241035;neutral;0.718062796;0.052076364;happiness;1.0;0.008041223;happiness;0.24112737504886292;0.046276004806337645;0.022986107483048634
1704196245_21.wav;1704196245;38;0.807274249;0.059239169;happiness;0.950765259;0.006060865;sadness;0.916801752;0.031612941;happiness;0.6451725033318836;0.768984930881883;0.7945395635484308
1704202562_22.wav;1704202562;61;1.0;0.022522759;disgust;0.99565359;0.071621895;neutral;1.0;0.004368544;happiness;0.7711365282319173;-0.5045238493927366;-0.493950720558998
1704208878_23.wav;1704208878;83;1.0;0.020238827;neutral;0.845143221;0.026821534;neutral;1.0;0.037553149;sadness;0.4685576586214241;-0.0617000172705198;0.12965759154130663
1704215195_24.wav;1704215195;89;0.760598598;0.007730323;neutral;0.834715045;0.032958138;happiness;1.0;0.026802587;sadness;0.42671691454271427;-0.028995333421122968;0.08187107153966557
1704221511_25.wav;1704221511;74;0.898878956;0.099873081;neutral;1.0;0.072573821;disgust;0.741989211;0.052454265;sadness;0.20706990730218572;-0.010640793303722113;0.2476627434343632
1704227828_26.wav;1704227828;64;0.826337768;0.064053705;fear;0.941143424;0.002000614;sadness;0.857121599;0.052116593;neutral;0.9480210025556627;-0.7267158982555142;-0.9757854179884957
1704234144_27.wav;1704234144;70;0.117964724;0.024853546;fear;0.137962872;0.094303311;fear;0.0;0.095492369;sadness;0.7821085900147783;-0.5433446727605734;-0.8336647665341745
1704240461_28.wav;1704240461;15;0.960541111;0.056431893;neutral;1.0;0.063301495;fear;0.905572622;0.058873746;happiness;0.2734060436842943;-0.04306509065633211;0.2421681812743719
1704246777_29.wav;1704246777;41;0.813183686;0.038802839;happiness;0.894288808;0.01097906;anger;0.852831588;0.082710507;happiness;0.6318992984163642;0.6610337761735795;0.516885138625754
1704253094_30.wav;1704253094;5;0.770661152;0.099822922;happiness;1.0;0.019079672;happiness;0.845962811;0.021597993;sadness;0.33113612152518646;0.9487997792033864;0.7912763140588025
1704259410_31.wav;1704259410;26;1.0;0.000688248;neutral;0.872693382;0.026398813;happiness;0.780729202;0.078867165;happiness;0.22501693500172776;0.03649975834665892;0.27049646041226255
1704265727_32.wav;1704265727;33;0.808917976;0.015160572;happiness;0.735226285;0.081673437;fear;1.0;0.051368757;neutral;0.6866033604697352;0.8692154414852866;0.9381178327935069
1704272043_33.wav;1704272043;44;1.0;0.078051069;neutral;0.786219605;0.096657793;happiness;1.0;0.000800123;sadness;0.4948051676361732;0.01885982884932466;0.23057605937330738
1704278360_34.wav;1704278360;29;1.0;0.064266935;anger;0.87047403;0.04239717;happiness;0.919133058;0.019834602;happiness;0.941628941943308;-0.5744530166449527;-0.3377681505592709
1704284676_35.wav;1704284676;40;0.999192468;0.040965678;neutral;0.895296953;0.052594055;happiness;0.794267715;0.001489105;anger;0.23105205828419617;0.03811769025942696;0.28877123020534984
1704290992_36.wav;1704290992;12;0.88364684;0.040958282;disgust;0.730251192;0.054669318;happiness;0.875927153;0.02818106;neutral;0.5540333165798192;-0.8573936922853347;-0.6209149960553894
1704297309_37.wav;1704297309;15;0.749966477;0.084138862;neutral;0.908692456;0.039200602;happiness;1.0;0.010358148;fear;0.40144251903878847;-0.06136025571371582;0.1897361371248126
1704303625_38.wav;1704303625;97;1.0;0.079078916;neutral;0.737893595;0.061005156;happiness;0.714171819;0.080099873;happiness;0.36000815836322464;-0.04031521704269432;0.23009504448792764
1704309942_39.wav;1704309942;21;0.831185941;0.025368443;sadness;0.8610062;0.013667159;sadness;1.0;0.03988788;neutral;0.29155536311388225;-0.6790768189853671;-0.6326425621518676
1704316258_40.wav;1704316258;41;1.0;0.088340337;sadness;0.709790441;0.08700352;sadness;0.828527676;0.024857532;disgust;0.24209200764058747;-0.5240904345227506;-0.3845662507113372
1704322575_41.wav;1704322575;16;1.0;0.038726121;disgust;1.0;0.051564875;sadness;0.90154149;0.075971948;sadness;0.6203851070976595;-0.9290555436723735;-0.6310326832181066
1704328891_42.wav;1704328891;84;0.977774884;0.085961157;neutral;0.765000716;0.086927941;neutral;1.0;0.044333102;neutral;0.4138164216919221;0.08792434469688867;0.12204251316066882
1704335208_43.wav;1704335208;65;1.0;0.067519762;fear;0.865974333;0.028713949;neutral;1.0;0.037844065;sadness;0.6973566778002734;-0.8010959014396322;-0.9572542359805274
1704341524_44.wav;1704341524;53;0.983437682;0.06027599;happiness;0.947553039;0.044091037;happiness;0.783520904;0.033304627;fear;0.6430335198572352;0.8083643059404548;0.5157706038677412
1704347841_45.wav;1704347841;24;1.0;0.075500778;happiness;0.804820727;0.003748234;happiness;0.796895291;0.079750875;sadness;0.4085870625586841;0.6380261660379365;0.836772294510211
1704354157_46.wav;1704354157;10;0.834855473;0.092240699;anger;0.829932489;0.087833712;happiness;0.905152132;0.096811448;happiness;0.7712044274841375;-0.4041976384069848;-0.3710153101009502
1704360474_47.wav;1704360474;16;0.746813101;0.08518864;neutral;0.969817625;0.028911134;happiness;0.968044498;0.026406668;happiness;0.36578718952870665;-0.05616348561147251;0.22514594841092514
1704366790_48.wav;1704366790;32;0.971491322;0.066041144;neutral;0.915113913;0.05997834;happiness;1.0;0.025677634;disgust;0.4460016117358563;0.03769243319673063;0.021289712415112714
1704373107_49.wav;1704373107;83;0.773397316;0.029609653;sadness;0.926387465;0.04123786;disgust;0.71077522;0.000483699;sadness;0.030444442318091923;-0.9956719661123155;-0.5591885302914125
1704379423_50.wav;1704379423;72;1.0;0.073761612;neutral;0.873170144;0.067213828;anger;0.972963605;0.091239472;neutral;0.4795938191476788;0.044264963612526576;0.2267422358585666
1704385740_51.wav;1704385740;70;0.258453972;0.010054719;disgust;0.229816462;0.008535336;fear;0.153758213;0.097245017;fear;0.6729033281298729;-0.7988232566735064;-0.6658689597867393
1704392056_52.wav;1704392056;18;0.721562314;0.055058641;happiness;1.0;0.010484444;neutral;0.929330792;0.060170418;anger;0.30778435362837997;0.8108619187185052;0.6818178247156212
1704398372_53.wav;1704398372;65;0.750763924;0.032011311;happiness;0.815717906;0.019199122;neutral;0.765808769;0.056560996;sadness;0.5998748814930709;0.6718547409136743;0.651853466990415
1704404689_54.wav;1704404689;96;1.0;0.030704791;sadness;0.74427598;0.038733545;neutral;1.0;0.049370884;happiness;0.2091397344606841;-0.9026129771313001;-0.32510004792255953
1704411005_55.wav;1704411005;71;1.0;0.032318856;neutral;0.711216561;0.095059678;neutral;0.958845305;0.067944926;neutral;0.2166134782581959;-0.06457142948779744;0.20296950647525042
1704417322_56.wav;1704417322;29;0.815256555;0.088892395;anger;1.0;0.047625965;disgust;1.0;0.011117166;happiness;0.9956498683941087;-0.6802845856305216;-0.3507168276342132
1704423638_57.wav;1704423638;36;1.0;0.012760602;sadness;0.927587165;0.052036899;anger;1.0;0.094294964;happiness;0.13023961557968317;-0.6455275965683995;-0.4558320406161743
1704429955_58.wav;1704429955;9;0.0;0.099176018;sadness;0.0;0.014382161;sadness;0.0;0.08415575;fear;0.05581435022457854;-0.8436030303353996;-0.6262469420847588
1704436271_59.wav;1704436271;95;0.75462569;0.03421847;happiness;0.716016919;0.041209759;happiness;0.834279146;0.043274078;fear;0.6434619527458878;0.5355045448704518;0.9256880998818884
1704442588_60.wav;1704442588;81;0.92784695;0.073081357;sadness;1.0;0.069274075;fear;0.752360266;0.004119551;neutral;0.010007256395779717;-0.9773916809886758;-0.5250947656685369
1704448904_61.wav;1704448904;8;0.0;0.019026445;happiness;0.0;0.097323515;sadness;0.0;0.0386364;sadness;0.4211221459859835;0.939511779221596;0.5222150627147011
1704455221_62.wav;1704455221;52;0.279481732;0.035378219;sadness;0.223799157;0.019578641;sadness;0.120332918;0.018448848;fear;0.2487816445263813;-0.6764229218771883;-0.41832215391331246
1704461537_63.wav;1704461537;54;0.793614211;0.090490031;neutral;0.750717173;0.094515655;happiness;0.731221961;0.099163842;neutral;0.2249188830210754;-0.07297093157671025;0.09632721659080995
1704467854_64.wav;1704467854;24;0.816679847;0.027097089;neutral;1.0;0.03606494;sadness;0.770115055;0.085907863;happiness;0.3774568117987692;0.015768696383225866;0.19931749318293462
1704474170_65.wav;1704474170;88;0.877609681;0.056742434;happiness;1.0;0.009293756;disgust;0.763621356;0.06430847;neutral;0.6784330974151169;0.9794296474645598;0.8090776443395595
1704480487_66.wav;1704480487;44;1.0;0.079778921;anger;1.0;0.075184179;happiness;1.0;0.052087802;sadness;0.7995722062338424;-0.4442977805707504;-0.43735358492645005
1704486803_67.wav;1704486803;87;1.0;0.021469735;neutral;1.0;0.015127246;anger;0.890850231;0.073343341;happiness;0.4103906500605393;-0.024871194095075697;0.04101716377137109
1704493120_68.wav;1704493120;52;0.075476562;0.091398141;anger;0.240922833;0.07033782;fear;0.240427226;0.00774682;fear;0.797144608914688;-0.3661637507414773;-0.36809093501607226
1704499436_69.wav;1704499436;78;1.0;0.019352022;happiness;0.791522886;0.012154689;sadness;1.0;0.06717041;neutral;0.3921290531020858;0.8974764731309356;0.8300341270819225
1704505753_70.wav;1704505753;69;0.933479234;0.026508535;neutral;0.996592533;0.096927745;sadness;0.955201092;0.03628221;anger;0.3566546026161045;-0.0028229254809109816;0.26313166137153515
1704512069_71.wav;1704512069;58;0.717476461;0.06094772;neutral;1.0;0.026651189;sadness;0.91335241;0.024386732;sadness;0.28549137299355487;-0.08353421632834426;0.136353550002662
1704518385_72.wav;1704518385;2;1.0;0.010354394;neutral;1.0;0.06015986;fear;0.74004201;0.091808903;fear;0.26936428031733795;0.07198525010331863;0.19628799173493192
1704524702_73.wav;1704524702;35;1.0;0.046090261;neutral;1.0;0.034318855;happiness;0.933486261;0.078848515;fear;0.47663240455317507;-0.08681391028651766;0.17597117568689083
1704531018_74.wav;1704531018;41;1.0;0.019553373;disgust;0.932658921;0.034700058;neutral;0.992557443;0.052133728;neutral;0.4161942363915297;-0.7774824152784605;-0.48372805272953234
1704537335_75.wav;1704537335;72;0.780643063;0.078438151;neutral;0.715421891;0.090534962;neutral;0.995153674;0.03077179;happiness;0.20215592956914727;-0.0006367315884118208;0.07929577861850706
1704543651_76.wav;1704543651;96;0.966077405;0.08150131;neutral;0.819034142;0.055176391;neutral;0.944669526;0.089071807;neutral;0.43664913080227785;-0.08042614633192875;0.0008556934321932719
1704549968_77.wav;1704549968;23;0.884495432;0.072506738;neutral;0.926598693;0.040556108;neutral;0.884514816;1.463e-05;disgust;0.31637714794234006;0.04006764296188342;0.05762896405919777
1704556284_78.wav;1704556284;64;1.0;0.023088976;neutral;1.0;0.094360068;neutral;1.0;0.041414251;sadness;0.23428669457467552;0.06507711115338563;0.22582735311972618
1704562601_79.wav;1704562601;92;0.790119869;0.066166392;anger;0.883712629;0.038666043;happiness;0.816403365;0.085982516;happiness;0.7500368207415851;-0.4167343606909253;-0.3463060390918685
1704568917_80.wav;1704568917;12;0.953721138;0.07068784;happiness;0.856326238;0.032396348;happiness;0.93616254;0.061986105;neutral;0.36802047641076413;0.9235462539392283;0.9126968159349413
1704575234_81.wav;1704575234;28;0.710177532;0.010117174;neutral;1.0;0.02225872;fear;0.937241562;0.0487135;disgust;0.2719627358020044;0.03568671201125562;0.2612546516305291
1704581550_82.wav;1704581550;9;0.0;0.065352948;disgust;0.0;0.08264175;anger;0.0;0.021390582;fear;0.6405732867742217;-0.9185111841886385;-0.49687142517672445
1704587867_83.wav;1704587867;94;1.0;0.027648944;happiness;0.863594558;0.044542492;happiness;0.759872021;0.016485012;happiness;0.6895679928214756;0.5622875061190503;0.9999807355558152
1704594183_84.wav;1704594183;98;1.0;0.073117877;disgust;1.0;0.047940445;happiness;1.0;0.09347633;happiness;0.4375632850115734;-0.7319049116988045;-0.5948160762525079
1704600500_85.wav;1704600500;77;0.719319386;0.015401804;neutral;0.767176752;0.009806472;neutral;1.0;0.035294589;neutral;0.4810436372846375;-0.011932114503816371;0.13418570183999487
1704606816_86.wav;1704606816;35;0.95879994;0.024170115;neutral;0.858647496;0.091600129;neutral;1.0;0.039483814;sadness;0.37243663178058384;0.057420182423853855;0.20949967271995276
1704613133_87.wav;1704613133;51;1.0;0.019569068;fear;0.881757737;0.079823743;sadness;1.0;0.087128021;happiness;0.7699886793557871;-0.5622495851005169;-0.6062215344882642
1704619449_88.wav;1704619449;20;0.809032864;0.059051065;happiness;0.905091149;0.038036615;neutral;0.893970782;0.018316928;sadness;0.46349110770245316;0.8684253389763783;0.9720972154152879
1704625765_89.wav;1704625765;45;0.13375033;0.078506493;fear;0.230612242;0.09192386;neutral;0.167009422;0.00853286;fear;0.8748509060998862;-0.9620178385847955;-0.8936779400308441
1704632082_90.wav;1704632082;45;0.112520528;0.025035195;disgust;0.063471117;0.083664644;fear;0.280906805;0.075528925;fear;0.4568859018854501;-0.8208418850557215;-0.4182941203867925
1704638398_91.wav;1704638398;55;0.842491614;0.018007901;disgust;1.0;0.039136892;sadness;1.0;0.005903975;happiness;0.6936046269045018;-0.8939746950375861;-0.6635738083574633
1704644715_92.wav;1704644715;76;0.79237385;0.023433972;disgust;1.0;0.029013461;sadness;0.794339138;0.080222528;neutral;0.5757121177244642;-0.8397436789078496;-0.6454920560453339
1704651031_93.wav;1704651031;62;0.863429229;0.013726014;fear;0.874764774;0.049970921;neutral;0.936532964;0.084942873;anger;0.7416916006243512;-0.861642402320784;-0.756690807005369
1704657348_94.wav;1704657348;53;0.995666235;0.019207961;neutral;0.775406474;0.029310404;sadness;0.768148083;0.032045083;sadness;0.2812122550336314;0.034628477494595605;0.25607406209891564
1704663664_95.wav;1704663664;1;0.975961331;0.097511637;neutral;0.913288688;0.071190624;happiness;1.0;0.042223166;neutral;0.4873129593083727;-0.06545377796286103;0.04126186787216792
1704669981_96.wav;1704669981;96;1.0;0.086396025;sadness;0.712292422;0.09966367;sadness;0.817905277;0.019288275;neutral;0.1913536289390279;-0.7048560192729254;-0.32524387959751794
1704676297_97.wav;1704676297;74;1.0;0.068015084;sadness;0.955099479;0.02933501;neutral;1.0;0.060890923;happiness;0.06176267957972373;-0.6090813302185252;-0.31430704351105904
1704682614_98.wav;1704682614;95;0.93531563;0.044411251;neutral;0.765173111;0.079435783;neutral;0.764427091;0.036110639;neutral;0.2566313219250315;-0.04140615422062486;0.020083741241807174
1704688930_99.wav;1704688930;83;0.834023431;0.033250555;happiness;1.0;0.050095525;disgust;0.795110069;0.053724583;anger;0.6402146791789521;0.6379841910124131;0.9087634257150115
1704695247_100.wav;1704695247;26;0.835111261;0.019550836;happiness;0.746798685;0.073257124;neutral;1.0;0.025393351;sadness;0.6207651015909964;0.6327875224806624;0.6248666192014066
1704701563_101.wav;1704701563;92;1.0;0.052796041;sadness;0.848351997;0.038747311;sadness;1.0;0.023254376;neutral;0.18508401071845418;-0.5589911208888678;-0.42507122700395206
1704707880_102.wav;1704707880;7;0.969494784;0.085707754;happiness;0.730524857;0.061045885;sadness;1.0;0.069529178;neutral;0.6292951231008728;0.7197535295307909;0.8236496342393331
1704714196_103.wav;1704714196;66;0.998458241;0.000657666;neutral;0.87013408;0.019196704;neutral;0.715223602;0.054583066;happiness;0.4493920016009348;0.06986532781301902;0.020790022169935696
1704720513_104.wav;1704720513;61;1.0;0.014942121;neutral;1.0;0.092634455;sadness;0.936206625;0.038739993;neutral;0.26191115539327414;-0.009190537501909901;0.10306793746285876
1704726829_105.wav;1704726829;65;0.877675184;0.061958358;happiness;1.0;0.090788325;neutral;0.859172526;0.088580609;neutral;0.4261840490008248;0.9374775964528357;0.546767925529438
1704733145_106.wav;1704733145;12;0.973696417;0.075149855;sadness;0.782706771;0.092443119;happiness;0.758453693;0.057838477;happiness;0.09669701372449523;-0.9756679428736392;-0.44108179498144423
1704739462_107.wav;1704739462;11;0.787643403;0.065066894;sadness;1.0;0.039114514;neutral;1.0;0.056897708;happiness;0.27166339444525167;-0.8424938672799407;-0.6216563779946336
1704745778_108.wav;1704745778;64;1.0;0.011549337;neutral;1.0;0.069854558;neutral;1.0;0.053535149;disgust;0.4766120494579935;-0.05824236625080768;0.0671747319942064
1704752095_109.wav;1704752095;92;0.844298359;0.054359163;neutral;1.0;0.024210565;fear;0.76670936;0.064140037;sadness;0.49274206915890767;0.08345173520175739;0.16056469510320584
1704758411_110.wav;1704758411;18;0.711741824;0.026993017;happiness;0.880523896;0.036236991;happiness;1.0;0.016795252;neutral;0.43247724901184476;0.9606112175370856;0.9829986909281969
1704764728_111.wav;1704764728;98;0.876219255;0.080633204;neutral;0.849492922;0.060552965;happiness;0.965404802;0.071168646;neutral;0.44571585743419273;0.010609809684886298;0.21370567156601403
1704771044_112.wav;1704771044;66;0.951605834;0.030683499;neutral;1.0;0.085873879;neutral;1.0;0.065237364;neutral;0.4453886308049846;0.07043818062373305;0.14513960887441618
1704777361_113.wav;1704777361;85;1.0;0.092413538;happiness;1.0;0.076194745;happiness;0.911074721;0.094348769;anger;0.5377558731629707;0.670411313640997;0.8230318987518268
1704783677_114.wav;1704783677;84;1.0;0.034790082;anger;0.731816873;0.02867117;neutral;0.747951539;0.084531144;neutral;0.8800809031084222;-0.39676154283509035;-0.47681335951937504
1704789994_115.wav;1704789994;32;1.0;0.007219177;disgust;1.0;0.003701807;happiness;1.0;0.043433742;neutral;0.48003392558622937;-0.7643929060285874;-0.595206856728494
1704796310_116.wav;1704796310;83;0.730475499;0.094641065;neutral;0.751733673;0.063514054;neutral;1.0;0.040484647;happiness;0.33141626735950835;0.04536471293770103;0.033059713797251054
1704802627_117.wav;1704802627;35;0.738130334;0.042518724;neutral;1.0;0.064415621;neutral;0.739952432;0.097563589;happiness;0.23647781707193216;0.060948339297263704;0.08403182534193314
1704808943_118.wav;1704808943;49;1.0;0.012444348;neutral;1.0;0.018411214;happiness;0.989981231;0.067822797;neutral;0.28625881221075056;-0.0009233171384756406;0.11871515170563829
1704815260_119.wav;1704815260;5;0.778110074;0.024685682;neutral;1.0;0.013064238;happiness;0.852208107;0.058414401;happiness;0.21874862498151823;-0.05782488884368913;0.03095254254697408
1704821576_120.wav;1704821576;65;0.789057491;0.084368868;neutral;0.81790435;0.066279598;disgust;0.713561253;0.098337199;neutral;0.30634515335493084;-0.05070414227467834;0.21585890857783027
1704827893_121.wav;1704827893;6;0.735173296;0.055954895;happiness;0.942984895;0.092387689;sadness;1.0;0.080937104;neutral;0.4815403375371148;0.8249964278309951;0.5711020892927934
1704834209_122.wav;1704834209;37;1.0;0.026649096;sadness;0.759959621;0.014085065;disgust;1.0;0.073848908;happiness;0.05298333132527656;-0.999528894293437;-0.542903075278881
1704840526_123.wav;1704840526;68;0.7969715;0.047496723;sadness;0.93370608;0.04263028;neutral;1.0;0.005421409;neutral;0.10500024204850207;-0.5096197188252901;-0.48648499012575674
1704846842_124.wav;1704846842;76;1.0;0.070474183;neutral;1.0;0.071103447;neutral;0.960243523;0.096823559;happiness;0.33195054331530327;-0.031380066209414845;0.19989493732138344
1704853158_125.wav;1704853158;36;0.976630317;0.050560037;neutral;0.806730167;0.044463123;neutral;0.978005233;0.022168949;neutral;0.4461833828604619;-0.06643863467676966;0.07446789549888928
1704859475_126.wav;1704859475;26;1.0;0.084619507;neutral;1.0;0.089203448;happiness;0.834854177;0.025200921;happiness;0.2265413060411502;0.011684001143356187;0.2283768987773766
1704865791_127.wav;1704865791;87;1.0;0.088608983;neutral;0.985706944;0.060347306;sadness;0.965635427;0.01096579;neutral;0.458782412598687;-0.0369951927899026;0.0333839049494194
1704872108_128.wav;1704872108;23;1.0;0.066954559;anger;1.0;0.063523928;happiness;1.0;0.088944248;neutral;0.9927880394562686;-0.6711821770035538;-0.3191036762536965
1704878424_129.wav;1704878424;38;0.79197951;0.064422793;neutral;1.0;0.031285232;fear;1.0;0.035907585;happiness;0.2524705991348084;-0.0016616929456438612;0.07839806205020063
1704884741_130.wav;1704884741;45;0.0;0.05326125;anger;0.38758961;0.054189565;fear;0.0;0.018871923;fear;0.940475090234977;-0.5366290214627596;-0.4905767931310223
1704891057_131.wav;1704891057;46;1.0;0.074758453;sadness;0.962493077;0.027268987;happiness;1.0;0.07825293;happiness;0.1990157277079144;-0.5820011839747719;-0.6491665028246272
1704897374_132.wav;1704897374;39;0.955411119;0.023221844;disgust;1.0;0.075278885;neutral;0.928742288;0.058576767;anger;0.6785068937715426;-0.6366650253280235;-0.6552465159061851
1704903690_133.wav;1704903690;60;0.923454517;0.026813281;sadness;1.0;0.096051017;happiness;0.920155965;0.08605595;neutral;0.06772261530688568;-0.6416319035233062;-0.41346954150467585
1704910007_134.wav;1704910007;65;1.0;0.029416126;disgust;0.971821486;0.062184163;neutral;1.0;0.008796779;neutral;0.6886238175407557;-0.8893820582108166;-0.6633373945543135
1704916323_135.wav;1704916323;35;0.876906336;0.079978037;happiness;0.79784679;0.0687477;neutral;1.0;0.074979548;neutral;0.5596500490627763;0.9975287599417433;0.981460334522086
1704922640_136.wav;1704922640;37;0.821288498;0.02083067;happiness;0.983928183;0.070393358;neutral;0.877070799;0.018370889;disgust;0.6083641943499811;0.7649831633072308;0.6877567815974375
1704928956_137.wav;1704928956;33;1.0;0.055918391;happiness;0.726622764;0.032976225;disgust;0.835786425;0.021777581;neutral;0.650111261335287;0.661353237390423;0.5671380949518615
1704935273_138.wav;1704935273;21;1.0;0.094392862;neutral;0.872482349;0.061934211;happiness;0.868819657;0.063353599;neutral;0.37317962205007615;-0.07596777093985266;0.13972831452282344
1704941589_139.wav;1704941589;65;0.953959863;0.041840747;fear;0.787852296;0.081905801;happiness;0.779264788;0.044222873;happiness;0.9610335186530201;-0.6255073143129214;-0.6115275625522045
1704947906_140.wav;1704947906;21;0.80277766;0.095682776;neutral;0.890294314;0.095556437;sadness;0.907987915;0.064803771;sadness;0.29319543745336807;-0.04953544097564935;0.27209346750665936
1704954222_141.wav;1704954222;54;0.714119113;0.09197269;neutral;0.771304848;0.023805082;disgust;1.0;0.028668055;disgust;0.31140554312237806;0.03389831221629838;0.23683601119386452
1704960538_142.wav;1704960538;45;0.103212918;0.041498313;sadness;0.0;0.051584704;disgust;0.305686911;0.052836609;disgust;0.07057457921947786;-0.7878103366511369;-0.3435723859962571
1704966855_143.wav;1704966855;38;0.888968399;0.07767416;fear;0.92018829;0.091869506;neutral;0.872303279;0.014894576;neutral;0.9331648243983801;-0.8496759214120726;-0.9400687083829656
1704973171_144.wav;1704973171;75;0.922021188;0.016047245;happiness;0.871796308;0.077032991;neutral;0.868841586;0.090406202;sadness;0.32074966025996265;0.9423387854223548;0.6642448679517183
1704979488_145.wav;1704979488;69;0.835476057;0.054590589;neutral;1.0;0.005797035;fear;0.76214612;0.031005072;fear;0.39221235452729564;-0.09721349531690854;0.021713722387731893
1704985804_146.wav;1704985804;85;0.845971389;0.053055024;neutral;0.791822926;0.096208934;neutral;0.976852663;0.068653942;neutral;0.44045239897400934;-0.013920064345545005;0.1758320838739494
1704992121_147.wav;1704992121;83;0.775290598;0.046126881;anger;1.0;0.028496031;happiness;1.0;0.017471786;neutral;0.7756830093831361;-0.5246862118224324;-0.2101992419923983
1704998437_148.wav;1704998437;93;1.0;0.075831202;fear;0.821863879;0.041844818;sadness;0.790224553;0.054173488;neutral;0.9256719156140032;-0.5307336065714028;-0.8157409637455055
1705004754_149.wav;1705004754;5;1.0;0.092622823;neutral;0.90088665;0.045571637;neutral;1.0;0.038935065;fear;0.3716848770066633;0.011203054470128884;0.07103671664202527
1705011070_150.wav;1705011070;92;0.771353299;0.005160661;neutral;0.848765975;0.018529925;sadness;0.957296209;0.006638538;neutral;0.2226725476816106;-0.059597686850443116;0.0561079672920351
1705017387_151.wav;1705017387;87;0.981196854;0.073585677;happiness;0.770978615;0.065033502;happiness;0.885056806;0.072033524;fear;0.6384586289709947;0.8387481693730836;0.5278346890085233
